Tools,Port 2: NDI 8700339  s/n:34801403,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 3: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9365,1,OK,0.2797017,0.4543511,-0.2505269,0.807817,56.661,78.372,-1408.87,0.2172108,4,OK,56.699,78.233,-1408.899,OK,61.321,30.929,-1394.312,OK,109.126,20.503,-1368.252,OK,110.841,83.449,-1383.422,Port 3: NDI 8700340  s/n:34802401,9365,1,OK,0.6023283,0.3034447,-0.6952975,0.2483612,-4.724,-180.266,-1440.095,0.3114001,4,OK,-4.501,-179.903,-1440.132,OK,-39.002,-215.795,-1447.459,OK,-91.454,-234.184,-1454.75,OK,-79.696,-293.794,-1461.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9368,1,OK,0.2793989,0.4544186,-0.2508749,0.8077758,56.653,78.38,-1408.872,0.2243864,4,OK,56.689,78.233,-1408.908,OK,61.314,30.927,-1394.348,OK,109.12,20.497,-1368.306,OK,110.832,83.435,-1383.397,Port 3: NDI 8700340  s/n:34802401,9368,1,OK,0.6263612,0.2897553,-0.6775965,0.2541189,-6.237,-178.766,-1430.374,0.2883306,4,OK,-6.052,-178.47,-1430.494,OK,-41.266,-214.115,-1434.417,OK,-94.17,-232.035,-1438.592,OK,-83.409,-292.045,-1442.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9371,1,OK,0.2794309,0.454521,-0.2508193,0.8077244,56.65,78.38,-1408.881,0.2234947,4,OK,56.689,78.231,-1408.918,OK,61.315,30.926,-1394.352,OK,109.125,20.499,-1368.331,OK,110.837,83.442,-1383.417,Port 3: NDI 8700340  s/n:34802401,9371,1,OK,0.6553799,0.2783578,-0.65447,0.2542896,-7.53,-176.392,-1418.58,0.3023204,4,OK,-7.372,-176.135,-1418.771,OK,-43.264,-211.24,-1418.817,OK,-96.614,-228.365,-1419.018,OK,-87.01,-288.677,-1421.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9374,1,OK,0.2792651,0.4542713,-0.2509105,0.8078939,56.662,78.371,-1408.872,0.2297882,4,OK,56.69,78.221,-1408.909,OK,61.316,30.918,-1394.355,OK,109.126,20.498,-1368.282,OK,110.841,83.437,-1383.37,Port 3: NDI 8700340  s/n:34802401,9374,1,OK,0.6861352,0.2676689,-0.6256047,0.2572752,-6.984,-174.07,-1405.141,0.3079713,4,OK,-6.878,-173.847,-1405.379,OK,-42.905,-208.483,-1401.064,OK,-96.26,-224.98,-1396.693,OK,-87.314,-285.398,-1396.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9377,1,OK,0.2793274,0.4544311,-0.2509225,0.8077787,56.658,78.386,-1408.888,0.2252063,4,OK,56.699,78.237,-1408.929,OK,61.318,30.927,-1394.363,OK,109.125,20.502,-1368.337,OK,110.838,83.449,-1383.404,Port 3: NDI 8700340  s/n:34802401,9377,1,OK,0.7155724,0.2548779,-0.5920552,0.2691913,-4.166,-171.946,-1390.617,0.2483478,4,OK,-4.086,-171.747,-1390.809,OK,-39.527,-206.078,-1381.91,OK,-92.378,-222.25,-1372.614,OK,-83.051,-282.512,-1368.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9380,1,OK,0.2794879,0.4543473,-0.2507449,0.8078255,56.66,78.37,-1408.895,0.2267493,4,OK,56.697,78.225,-1408.939,OK,61.313,30.92,-1394.347,OK,109.126,20.499,-1368.312,OK,110.839,83.436,-1383.413,Port 3: NDI 8700340  s/n:34802401,9380,1,OK,0.7417269,0.2434106,-0.5550191,0.2873087,1.109,-170.117,-1375.98,0.2318511,4,OK,1.165,-169.932,-1376.167,OK,-32.884,-204.071,-1362.507,OK,-84.701,-220.292,-1348.413,OK,-73.935,-279.977,-1341.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9383,1,OK,0.2794017,0.4543568,-0.2507767,0.8078401,56.658,78.371,-1408.898,0.2253024,4,OK,56.696,78.222,-1408.933,OK,61.32,30.922,-1394.364,OK,109.126,20.502,-1368.314,OK,110.835,83.438,-1383.419,Port 3: NDI 8700340  s/n:34802401,9383,1,OK,0.7649415,0.2387989,-0.5157809,0.3030011,8.474,-168.634,-1362.437,0.2101902,4,OK,8.503,-168.469,-1362.612,OK,-23.542,-202.488,-1344.592,OK,-73.787,-218.942,-1325.735,OK,-60.923,-277.836,-1315.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9386,1,OK,0.2794314,0.4544621,-0.250775,0.8077711,56.653,78.377,-1408.874,0.2254641,4,OK,56.693,78.23,-1408.901,OK,61.314,30.927,-1394.353,OK,109.131,20.504,-1368.3,OK,110.834,83.442,-1383.414,Port 3: NDI 8700340  s/n:34802401,9386,1,OK,0.7848929,0.2308293,-0.4777273,0.3200587,16.166,-165.959,-1350.041,0.1935896,4,OK,16.17,-165.779,-1350.157,OK,-13.722,-199.356,-1328.176,OK,-62.191,-215.641,-1304.899,OK,-47.212,-273.485,-1292.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9389,1,OK,0.2794248,0.4543979,-0.2508004,0.8078017,56.659,78.376,-1408.883,0.2219592,4,OK,56.695,78.229,-1408.907,OK,61.321,30.927,-1394.365,OK,109.127,20.494,-1368.295,OK,110.838,83.445,-1383.419,Port 3: NDI 8700340  s/n:34802401,9389,1,OK,0.8052095,0.2223357,-0.4401485,0.3293537,23.524,-161.783,-1338.564,0.1778321,4,OK,23.511,-161.624,-1338.69,OK,-4.392,-194.174,-1312.855,OK,-50.915,-209.541,-1285.471,OK,-34.384,-266.467,-1270.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9392,1,OK,0.2791541,0.4542098,-0.2510241,0.8079315,56.669,78.38,-1408.919,0.227906,4,OK,56.697,78.226,-1408.948,OK,61.326,30.926,-1394.419,OK,109.123,20.499,-1368.325,OK,110.844,83.447,-1383.407,Port 3: NDI 8700340  s/n:34802401,9392,1,OK,0.8240146,0.2040561,-0.4050886,0.339506,29.603,-154.864,-1327.772,0.178867,4,OK,29.586,-154.735,-1327.95,OK,3.333,-185.405,-1298.244,OK,-41.464,-198.902,-1267.384,OK,-23.821,-254.65,-1249.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9395,1,OK,0.2791969,0.4542339,-0.2509905,0.8079136,56.667,78.38,-1408.9,0.2290214,4,OK,56.701,78.227,-1408.934,OK,61.318,30.926,-1394.39,OK,109.125,20.497,-1368.311,OK,110.839,83.451,-1383.391,Port 3: NDI 8700340  s/n:34802401,9395,1,OK,0.8425015,0.1834425,-0.3697554,0.3461518,35.579,-146.503,-1317.804,0.1724066,4,OK,35.579,-146.373,-1318,OK,10.931,-174.758,-1284.735,OK,-32.051,-185.728,-1250.534,OK,-13.515,-240.204,-1230.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9398,1,OK,0.2792693,0.4543056,-0.2509137,0.8078721,56.664,78.381,-1408.884,0.2272803,4,OK,56.701,78.23,-1408.922,OK,61.324,30.931,-1394.361,OK,109.128,20.504,-1368.306,OK,110.837,83.447,-1383.386,Port 3: NDI 8700340  s/n:34802401,9398,1,OK,0.8629516,0.1621466,-0.3330993,0.3436101,41.639,-137.002,-1308.796,0.1899962,4,OK,41.673,-136.852,-1309.034,OK,18.609,-162.472,-1272.429,OK,-22.323,-170.149,-1234.905,OK,-3.493,-223.533,-1212.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9401,1,OK,0.279302,0.4543989,-0.2508796,0.807819,56.656,78.378,-1408.888,0.2241466,4,OK,56.693,78.227,-1408.921,OK,61.32,30.924,-1394.369,OK,109.125,20.497,-1368.318,OK,110.834,83.449,-1383.407,Port 3: NDI 8700340  s/n:34802401,9401,1,OK,0.8813063,0.1359457,-0.2975883,0.340968,47.498,-126.079,-1300.805,0.2107039,4,OK,47.547,-125.911,-1301.085,OK,26.027,-148.249,-1261.43,OK,-12.802,-152.121,-1221.222,OK,6.147,-204.164,-1195.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9404,1,OK,0.279405,0.4542145,-0.2507758,0.8079193,56.664,78.369,-1408.898,0.224896,4,OK,56.697,78.222,-1408.926,OK,61.317,30.922,-1394.369,OK,109.122,20.497,-1368.279,OK,110.838,83.445,-1383.41,Port 3: NDI 8700340  s/n:34802401,9404,1,OK,0.8984131,0.1086004,-0.2627873,0.3346681,53.351,-114.5,-1294.091,0.2562135,4,OK,53.4,-114.342,-1294.468,OK,33.476,-133.074,-1251.989,OK,-3.094,-132.851,-1209.74,OK,15.766,-183.475,-1181.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9407,1,OK,0.2794254,0.4543189,-0.2507776,0.807853,56.665,78.374,-1408.905,0.2239603,4,OK,56.697,78.233,-1408.958,OK,61.322,30.919,-1394.353,OK,109.13,20.499,-1368.324,OK,110.846,83.447,-1383.412,Port 3: NDI 8700340  s/n:34802401,9407,1,OK,0.9147562,0.0796166,-0.2307774,0.3219068,58.535,-102.279,-1288.893,0.2518595,4,OK,58.603,-102.156,-1289.286,OK,40.06,-117.029,-1244.654,OK,5.736,-112.241,-1200.806,OK,24.017,-161.547,-1169.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9410,1,OK,0.2794348,0.4543108,-0.2508279,0.8078386,56.667,78.369,-1408.896,0.2241485,4,OK,56.703,78.223,-1408.922,OK,61.322,30.918,-1394.375,OK,109.126,20.491,-1368.298,OK,110.844,83.43,-1383.419,Port 3: NDI 8700340  s/n:34802401,9410,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9413,1,OK,0.2792469,0.4543464,-0.2509834,0.8078353,56.664,78.374,-1408.883,0.2230117,4,OK,56.695,78.225,-1408.903,OK,61.329,30.92,-1394.389,OK,109.124,20.487,-1368.3,OK,110.841,83.436,-1383.401,Port 3: NDI 8700340  s/n:34802401,9413,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9416,1,OK,0.2791243,0.4543363,-0.2510113,0.8078747,56.666,78.377,-1408.905,0.2308281,4,OK,56.703,78.225,-1408.948,OK,61.327,30.92,-1394.391,OK,109.138,20.5,-1368.344,OK,110.839,83.443,-1383.395,Port 3: NDI 8700340  s/n:34802401,9416,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9419,1,OK,0.2792074,0.4541917,-0.250954,0.807945,56.668,78.365,-1408.917,0.2236177,4,OK,56.698,78.221,-1408.961,OK,61.33,30.908,-1394.388,OK,109.119,20.491,-1368.327,OK,110.837,83.433,-1383.4,Port 3: NDI 8700340  s/n:34802401,9419,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9422,1,Interference,0.2791844,0.4541619,-0.2510041,0.8079542,56.673,78.364,-1408.935,0.2281497,4,OK,56.705,78.218,-1408.981,OK,61.327,30.913,-1394.41,OK,109.127,20.483,-1368.342,OK,110.834,83.426,-1383.411,Port 3: NDI 8700340  s/n:34802401,9422,1,Interference,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,9425,1,Interference,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 3: NDI 8700340  s/n:34802401,9425,1,Interference,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,20,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028
